run_id;NAC_DTM_ID;morphology;deterior;center_lon;center_lat;ray_maxdia;mean_diam;δ_D;mean_depth;δ_d_1;ratio_dD;δ_dD;circu;mean_slope;mean_TRI;swirl;hiesinger
866;REINER7;Bowl-shaped;AB;3629002,403;243769,7268;484,4;968;14;180,6999969;1,1;0,186;0,003;0,98;23,54;0,50999999;off-swirl;3.3 Ga
2359;REINER8;Bowl-shaped;AB;3666801,084;224663,1053;541,7;1083;25;185,1000061;1,5;0,171;0,004;0,93;23,11;0,800000012;off-swirl;3.3 Ga
1495;REINER8;Bowl-shaped;AB;3664207,018;236537,5691;337,9;675;30;122;0,7;0,181;0,008;0,9;24,67;0,75999999;on-swirl;3.3 Ga
112;REINER8;Bowl-shaped;AB - B;3669517,622;256991,3524;1015,8;2031;45;351,6000061;1,3;0,173;0,004;0,95;21,66;0,810000002;off-swirl;3.3 Ga
834;REINER3;Bowl-shaped;AB - B;3652783,324;230184,6804;27,8;55;4;5,900000095;0,2;0,106;0,009;0,9;16,69;0,150000006;off-swirl;3.3 Ga
1253;REINER2;Bowl-shaped;AB - B;3657769,876;225620,5382;26,3;52;2;7,699999809;0,3;0,146;0,009;0,94;18,07;0,850000024;on-swirl;3.3 Ga
1887;REINER7;Bowl-shaped;AB - B;3624297,332;227145,2039;151,8;303;9;43,59999847;0,6;0,144;0,005;0,98;21,8;0,620000005;on-swirl;3.3 Ga
2187;REINER7;Bowl-shaped;AB - B;3631154,673;227425,3204;625,8;1251;48;180,3000031;3;0,144;0,006;0,95;19,74;0,349999994;on-swirl;3.3 Ga
105;REINER2;Bowl-shaped;B;3657277,818;236144,8556;46;91;6;9,399999619;0,6;0,102;0,009;0,94;15,53;0,370000005;off-swirl;3.3 Ga
465;REINER2;Bowl-shaped;B;3656722,031;231573,2032;33,9;67;5;7,099999905;0,3;0,105;0,009;0,9;17,13;0,379999995;off-swirl;3.3 Ga
500;REINER6;Bowl-shaped;B;3656293,418;254170,8183;145,4;290;14;30,20000076;1,5;0,104;0,007;0,95;16,73;0,200000003;off-swirl;3.3 Ga
881;REINER7;Bowl-shaped;B;3629295,814;241854,5403;74;147;9;16;0,6;0,108;0,008;0,92;15,9;0,779999971;off-swirl;3.3 Ga
1080;REINER3;Bowl-shaped;B;3653976,911;229054,3596;160,8;321;10;35,5;1,5;0,11;0,006;0,92;16,06;0,319999993;off-swirl;3.3 Ga
1165;REINER6;Bowl-shaped;B;3657401,746;246419,7317;266,2;532;40;59,79999924;0,8;0,112;0,009;0,91;18,6;0,409999996;off-swirl;3.3 Ga
1243;REINER7;Bowl-shaped;B;3629689,546;238607,1546;212,7;425;16;44,09999847;0,7;0,104;0,004;0,91;16,79;0,540000021;off-swirl;3.3 Ga
1696;REINER3;Bowl-shaped;B;3653119,072;223561,4962;317,3;634;28;85,90000153;0,9;0,135;0,006;0,93;20;0,550000012;off-swirl;3.3 Ga
2420;REINER2;Bowl-shaped;B;3657693,565;217763,5354;127,3;254;10;26,89999962;0,6;0,106;0,005;0,93;17,38;0,319999993;off-swirl;3.3 Ga
2438;REINER2;Bowl-shaped;B;3658939,934;218485,0642;61,9;123;3;14;0,3;0,113;0,004;0,98;14,52;0,639999986;off-swirl;3.3 Ga
2649;REINER2;Bowl-shaped;B;3657794,802;216060,4746;170,7;341;7;38,20000076;0,4;0,112;0,003;0,95;19,86;0,519999981;off-swirl;3.3 Ga
2691;REINER8;Bowl-shaped;B;3666453,038;219193,5899;268,7;537;21;65,30000305;0,6;0,122;0,005;0,9;19,63;0,790000021;off-swirl;3.3 Ga
2775;REINER2;Bowl-shaped;B;3656271,659;214282,7675;69,7;139;4;17,10000038;0,6;0,123;0,006;0,94;17,68;0,409999996;off-swirl;3.3 Ga
2935;REINER2;Bowl-shaped;B;3657612,726;214297,922;168,7;337;23;38,20000076;0,4;0,113;0,008;0,93;17,81;0,389999986;off-swirl;3.3 Ga
3050;REINER7;Bowl-shaped;B;3627673,938;213160,6197;78;156;7;16,79999924;0,7;0,108;0,006;0,94;15,78;0,540000021;off-swirl;3.3 Ga
3192;REINER2;Bowl-shaped;B;3658239,472;212615,1791;159;317;31;32,79999924;0,7;0,103;0,01;0,91;17,03;0,430000007;off-swirl;3.3 Ga
3268;REINER2;Bowl-shaped;B;3656429,136;209181,6008;232,8;465;26;48,90000153;0,7;0,105;0,006;0,94;15,72;0,239999995;off-swirl;3.3 Ga
3279;REINER2;Bowl-shaped;B;3656287,603;209484,8508;36,4;72;4;8,899999619;0,3;0,122;0,007;0,92;16,63;0,600000024;off-swirl;3.3 Ga
3291;REINER2;Bowl-shaped;B;3655264,175;210824,8875;35,6;71;6;7,400000095;0,2;0,104;0,01;0,92;14,99;0,550000012;off-swirl;3.3 Ga
3675;REINER3;Bowl-shaped;B;3651404,325;210975,9679;426,9;853;29;104,8000031;2,5;0,123;0,005;0,95;17,54;0,230000004;off-swirl;3.3 Ga
3875;REINER3;Bowl-shaped;B;3654406,26;210466,9299;85,6;171;12;18;1;0,105;0,009;0,9;15,74;0,289999992;off-swirl;3.3 Ga
3907;REINER6;Bowl-shaped;B;3663155,914;211868,6516;192,1;384;13;41,90000153;0,7;0,109;0,004;0,95;18,3;0,629999995;off-swirl;3.3 Ga
3996;REINER6;Bowl-shaped;B;3653033,348;206936,0388;227,4;454;20;50,59999847;0,7;0,111;0,005;0,92;17,59;0,200000003;off-swirl;3.3 Ga
4082;REINER8;Bowl-shaped;B;3671847,673;206024,3041;287,2;574;17;59;0,9;0,103;0,003;0,9;15,92;0,680000007;off-swirl;3.3 Ga
2;REINER4;Bowl-shaped;B;3647165,342;235098,6995;136,3;272;9;29,89999962;0,3;0,11;0,004;0,91;17,15;0,569999993;on-swirl;3.3 Ga
178;REINER3;Bowl-shaped;B;3654366,988;235718,059;59,1;118;6;13,19999981;0,3;0,112;0,006;0,92;16,96;0,600000024;on-swirl;3.3 Ga
207;REINER3;Bowl-shaped;B;3651770,276;235112,1927;167,7;335;16;37;0,4;0,11;0,005;0,91;18,17;0,449999988;on-swirl;3.3 Ga
312;REINER3;Bowl-shaped;B;3652863,237;234886,2715;346,8;693;25;74,30000305;0,4;0,107;0,004;0,91;17,13;0,550000012;on-swirl;3.3 Ga
379;REINER4;Bowl-shaped;B;3647590,302;233696,3622;109,9;219;11;22,60000038;0,8;0,103;0,006;0,96;15,1;0,180000007;on-swirl;3.3 Ga
433;REINER3;Bowl-shaped;B;3651002,47;231835,9057;149;298;17;34,40000153;0,3;0,115;0,007;0,9;17,96;0,550000012;on-swirl;3.3 Ga
434;REINER3;Bowl-shaped;B;3650825,639;233060,1825;339,3;678;36;70,90000153;0,9;0,104;0,006;0,91;15,79;0,340000004;on-swirl;3.3 Ga
453;REINER2;Bowl-shaped;B;3659175,866;233113,6834;82,7;165;11;17,79999924;0,4;0,108;0,008;0,94;14,33;0,189999998;on-swirl;3.3 Ga
457;REINER2;Bowl-shaped;B;3655563,399;231244,1226;262,7;525;21;57,59999847;1,2;0,11;0,005;0,93;16,07;0,170000002;on-swirl;3.3 Ga
461;REINER2;Bowl-shaped;B;3655865,618;231718,0105;52,5;104;5;10,80000019;0,4;0,103;0,006;0,94;15,57;0,430000007;on-swirl;3.3 Ga
582;REINER3;Bowl-shaped;B;3652415,444;233207,3202;82;163;10;19,89999962;1,5;0,121;0,012;0,92;15,79;0,200000003;on-swirl;3.3 Ga
676;REINER2;Bowl-shaped;B;3656783,283;230577,2268;430,7;861;41;119,3000031;1,7;0,138;0,007;0,94;19,5;0,159999996;on-swirl;3.3 Ga
777;REINER2;Bowl-shaped;B;3658671,454;229158,5087;165,6;331;11;33,5;1,7;0,101;0,006;0,94;15,52;0,129999995;on-swirl;3.3 Ga
1090;REINER2;Bowl-shaped;B;3655642,149;226307,9052;167,1;334;11;44,29999924;1;0,133;0,005;0,95;20,13;0,270000011;on-swirl;3.3 Ga
1205;REINER4;Bowl-shaped;B;3649622,781;227070,0896;176,3;352;25;42,59999847;1,1;0,121;0,009;0,91;17,79;0,100000001;on-swirl;3.3 Ga
1247;REINER7;Bowl-shaped;B;3629409,908;236078,3;160,6;321;9;38,29999924;0,7;0,119;0,004;0,94;18,66;0,629999995;on-swirl;3.3 Ga
1362;REINER4;Bowl-shaped;B;3648022,694;225114,5018;129;257;12;26,20000076;0,4;0,102;0,005;0,91;16,44;0,430000007;on-swirl;3.3 Ga
1616;REINER4;Bowl-shaped;B;3647115,851;224219,0914;30,4;60;3;6,400000095;0,2;0,105;0,007;0,93;15,98;0,720000029;on-swirl;3.3 Ga
1650;REINER2;Bowl-shaped;B;3655504,693;221708,3516;49,2;98;5;12,19999981;0,2;0,123;0,007;0,95;19,58;0,569999993;on-swirl;3.3 Ga
1663;REINER2;Bowl-shaped;B;3655571,234;221427,7872;34,4;68;3;7,699999809;0,3;0,112;0,006;0,92;17,17;0,600000024;on-swirl;3.3 Ga
1704;REINER3;Bowl-shaped;B;3652379,173;224063,9703;361,2;722;35;92,80000305;2,6;0,128;0,007;0,93;17,23;0,280000001;on-swirl;3.3 Ga
1711;REINER4;Bowl-shaped;B;3648662,242;222844,4137;82,4;164;6;16,89999962;0,5;0,102;0,005;0,9;17,95;0,389999986;on-swirl;3.3 Ga
1808;REINER2;Bowl-shaped;B;3657253,365;222309,1393;104,5;209;4;21,89999962;1,4;0,105;0,007;0,99;15,14;0,01;on-swirl;3.3 Ga
1845;REINER2;Bowl-shaped;B;3659020,033;221435,4913;73,6;147;4;17,39999962;0,5;0,118;0,004;0,98;15,81;0,029999999;on-swirl;3.3 Ga
1884;REINER7;Bowl-shaped;B;3623514,931;229389,4553;344,3;688;32;80,40000153;1;0,117;0,006;0,98;17,25;0,319999993;on-swirl;3.3 Ga
2004;REINER3;Bowl-shaped;B;3653798,578;221826,1479;89;178;9;17,89999962;0,5;0,101;0,006;0,91;14,74;0,25999999;on-swirl;3.3 Ga
2011;REINER2;Bowl-shaped;B;3655334,18;219118,1118;88,6;177;8;18,79999924;0,3;0,106;0,005;0,96;14,96;0,449999988;on-swirl;3.3 Ga
2134;REINER2;Bowl-shaped;B;3658371,077;219759,2797;92,6;185;8;19,29999924;0,3;0,104;0,005;0,92;16,07;0,370000005;on-swirl;3.3 Ga
2170;REINER3;Bowl-shaped;B;3652010,722;220041,6578;217,4;434;17;51,20000076;1,9;0,118;0,006;0,94;15,79;0,25999999;on-swirl;3.3 Ga
2290;REINER2;Bowl-shaped;B;3656317,044;218745,9476;134,2;268;33;30,29999924;0,5;0,113;0,014;0,9;16,38;0,340000004;on-swirl;3.3 Ga
2296;REINER2;Bowl-shaped;B;3655886,758;218791,8974;137,1;274;9;29,10000038;3,1;0,106;0,012;0,91;14,62;0,090000004;on-swirl;3.3 Ga
2456;REINER3;Bowl-shaped;B;3650464,761;218399,2332;95,6;191;7;21,39999962;0,5;0,112;0,005;0,93;17,77;0,400000006;on-swirl;3.3 Ga
2467;REINER6;Bowl-shaped;B;3656682,056;229869,8742;286,5;573;15;60;0,8;0,105;0,003;0,92;17,37;0,529999971;on-swirl;3.3 Ga
2630;REINER3;Bowl-shaped;B;3653681,408;217827,6441;43,8;87;4;9,399999619;0,3;0,108;0,005;0,94;17,74;0,50999999;on-swirl;3.3 Ga
2961;REINER3;Bowl-shaped;B;3652621,954;215357,6788;144,9;289;17;36,5;0,9;0,126;0,008;0,96;20,17;0,150000006;on-swirl;3.3 Ga
3163;REINER7;Bowl-shaped;B;3631452,892;210641,9711;599,2;1198;35;139,6999969;1,3;0,117;0,004;0,95;18,38;0,49000001;on-swirl;3.3 Ga
3407;REINER7;Bowl-shaped;B;3630355,859;207871,4291;173,5;347;23;45,70000076;0,6;0,132;0,009;0,9;18,61;0,550000012;on-swirl;3.3 Ga
3480;REINER4;Bowl-shaped;B;3650370,13;215056,6642;122,5;245;12;26,60000038;1,1;0,108;0,007;0,9;16,41;0,289999992;on-swirl;3.3 Ga
3543;REINER6;Bowl-shaped;B;3653893,72;215337,6423;289,8;579;28;58,59999847;0,6;0,101;0,005;0,9;15,7;0,49000001;on-swirl;3.3 Ga
167;REINER2;Bowl-shaped;B - BC;3657143,26;236476,1544;26,7;53;4;4,599999905;0,3;0,087;0,008;0,92;14,77;0,140000001;off-swirl;3.3 Ga
175;REINER7;Bowl-shaped;B - BC;3633351,568;252587,7998;329,9;659;24;65,59999847;3;0,099;0,006;0,93;15,67;0,340000004;off-swirl;3.3 Ga
278;REINER8;Bowl-shaped;B - BC;3662973,723;251693,6341;169,2;338;13;30;2,5;0,089;0,008;0,94;12,57;0,300000012;off-swirl;3.3 Ga
363;REINER2;Bowl-shaped;B - BC;3657395,636;233947,7089;263,6;527;21;50,59999847;0,6;0,096;0,004;0,92;15,62;0,5;off-swirl;3.3 Ga
389;REINER8;Bowl-shaped;B - BC;3667965,01;249694,3849;354,2;708;29;59,90000153;0,6;0,084;0,003;0,91;13,68;1,220000029;off-swirl;3.3 Ga
392;REINER8;Bowl-shaped;B - BC;3670139,229;249626,4276;192,6;385;12;35;0,6;0,091;0,003;0,94;14,7;1,039999962;off-swirl;3.3 Ga
407;REINER6;Bowl-shaped;B - BC;3659137,224;252749,8123;222,6;445;26;43,70000076;0,7;0,098;0,006;0,9;16,62;0,479999989;off-swirl;3.3 Ga
805;REINER6;Bowl-shaped;B - BC;3658674,841;246713,3865;152;303;15;30;1,2;0,099;0,006;0,93;15,71;0,129999995;off-swirl;3.3 Ga
951;REINER6;Bowl-shaped;B - BC;3664626,019;249386,8902;316,4;632;28;55;0,6;0,087;0,004;0,93;14,09;0,479999989;off-swirl;3.3 Ga
1254;REINER7;Bowl-shaped;B - BC;3625841,286;236462,1329;201;402;19;39,79999924;1;0,099;0,005;0,95;15,34;0,239999995;off-swirl;3.3 Ga
1582;REINER6;Bowl-shaped;B - BC;3657469,761;238700,6319;133,5;267;21;26,79999924;0,9;0,1;0,008;0,91;15,2;0,219999999;off-swirl;3.3 Ga
1740;REINER6;Bowl-shaped;B - BC;3657089,836;241064,4291;104,2;208;11;18;1,1;0,086;0,007;0,94;11,11;0,029999999;off-swirl;3.3 Ga
1787;REINER8;Bowl-shaped;B - BC;3671137,229;236411,0855;396,8;793;40;74,5;0,7;0,094;0,005;0,9;13,96;0,920000017;off-swirl;3.3 Ga
1908;REINER7;Bowl-shaped;B - BC;3624002,418;227449,2244;146,9;293;15;26;0,6;0,089;0,005;0,9;15,36;0,550000012;off-swirl;3.3 Ga
2169;REINER3;Bowl-shaped;B - BC;3651199,285;221139,1953;190,2;380;28;35,40000153;2,6;0,093;0,01;0,92;13,51;0,200000003;off-swirl;3.3 Ga
2284;REINER2;Bowl-shaped;B - BC;3659224,272;219410,0795;98,2;196;10;17,79999924;1;0,091;0,007;0,95;14,22;0,230000004;off-swirl;3.3 Ga
2431;REINER2;Bowl-shaped;B - BC;3658161,238;218061,2158;100,3;200;7;18,29999924;0,4;0,091;0,004;0,96;15,07;0,310000002;off-swirl;3.3 Ga
2651;REINER2;Bowl-shaped;B - BC;3658407,314;216352,6723;139,3;278;13;27,10000038;2,1;0,097;0,009;0,91;15,17;0,25999999;off-swirl;3.3 Ga
2678;REINER2;Bowl-shaped;B - BC;3657580,498;216329,5031;29,5;59;4;5;0,3;0,084;0,008;0,9;12,98;0,280000001;off-swirl;3.3 Ga
2708;REINER2;Bowl-shaped;B - BC;3658023,501;215695,1121;23,7;47;3;4,099999905;0,3;0,087;0,008;0,9;13,5;0,439999998;off-swirl;3.3 Ga
2772;REINER2;Bowl-shaped;B - BC;3655726,226;213783,9136;112,9;225;7;19,20000076;0,6;0,085;0,004;0,95;14,37;0,419999987;off-swirl;3.3 Ga
2774;REINER2;Bowl-shaped;B - BC;3656914,422;213692,4538;94,6;189;9;17,5;0,3;0,093;0,004;0,95;15,53;0,310000002;off-swirl;3.3 Ga
3056;REINER2;Bowl-shaped;B - BC;3656594,035;211727,7114;87,6;175;10;15,69999981;0,2;0,089;0,005;0,92;15,07;0,680000007;off-swirl;3.3 Ga
3058;REINER2;Bowl-shaped;B - BC;3655643,378;212509,8156;57,6;115;6;10,80000019;0,5;0,093;0,006;0,91;14,43;0,409999996;off-swirl;3.3 Ga
3061;REINER2;Bowl-shaped;B - BC;3656206,123;211966,228;46,5;92;5;9,199999809;0,4;0,099;0,007;0,95;14,51;0,460000008;off-swirl;3.3 Ga
3191;REINER2;Bowl-shaped;B - BC;3657358,914;211796,4934;140,3;280;21;26,39999962;1,2;0,094;0,008;0,92;15,15;0,180000007;off-swirl;3.3 Ga
3195;REINER2;Bowl-shaped;B - BC;3657940,855;212485,6691;122,8;245;15;21,39999962;1,2;0,087;0,007;0,91;13,9;0,219999999;off-swirl;3.3 Ga
3283;REINER2;Bowl-shaped;B - BC;3655863,401;209324,454;46,4;92;3;8;0,5;0,086;0,006;0,94;13,28;0,340000004;off-swirl;3.3 Ga
3640;REINER3;Bowl-shaped;B - BC;3654254,336;212730,6085;112,4;224;9;19,10000038;0,3;0,085;0,004;0,9;14,5;0,540000021;off-swirl;3.3 Ga
3855;REINER6;Bowl-shaped;B - BC;3657843,199;216540,6109;122,6;245;13;22,70000076;0,6;0,093;0,006;0,93;14,09;0,180000007;off-swirl;3.3 Ga
3969;REINER3;Bowl-shaped;B - BC;3654065,809;208889,2812;25,2;50;3;4,300000191;0,2;0,085;0,007;0,93;16,4;0,680000007;off-swirl;3.3 Ga
4153;REINER6;Bowl-shaped;B - BC;3658167,203;208106,2158;123,3;246;11;23,39999962;0,6;0,095;0,005;0,92;15,55;0,629999995;off-swirl;3.3 Ga
4359;REINER6;Bowl-shaped;B - BC;3662872,706;211301,9652;150,8;301;13;25,5;0,6;0,085;0,004;0,93;15,03;0,449999988;off-swirl;3.3 Ga
4444;REINER6;Bowl-shaped;B - BC;3652995,25;204938,7795;195;389;21;35,09999847;0,6;0,09;0,005;0,9;14,71;0,460000008;off-swirl;3.3 Ga
4572;REINER6;Bowl-shaped;B - BC;3656876,136;203084,8525;118,3;236;16;20;0,6;0,084;0,006;0,91;14,9;0,430000007;off-swirl;3.3 Ga
30;REINER3;Bowl-shaped;B - BC;3650818,39;235912,155;27,8;55;4;5,199999809;0,3;0,093;0,008;0,92;14,45;0,200000003;on-swirl;3.3 Ga
94;REINER3;Bowl-shaped;B - BC;3653289,883;235744,9634;300,5;600;13;60,40000153;0,4;0,1;0,002;0,93;16,05;0,569999993;on-swirl;3.3 Ga
104;REINER4;Bowl-shaped;B - BC;3647816,28;234706,3243;106,8;213;10;20,10000038;0,7;0,094;0,005;0,96;14,6;0,310000002;on-swirl;3.3 Ga
313;REINER3;Bowl-shaped;B - BC;3653996,67;233659,8533;218,7;437;41;38;0,6;0,087;0,008;0,9;12,75;0,219999999;on-swirl;3.3 Ga
334;REINER3;Bowl-shaped;B - BC;3653596,554;233461,3121;118;236;17;22,60000038;1,7;0,096;0,01;0,9;14,37;0,209999993;on-swirl;3.3 Ga
374;REINER2;Bowl-shaped;B - BC;3658880,239;233181,6648;45,8;91;3;9,199999809;0,2;0,1;0,004;0,97;14,31;0,660000026;on-swirl;3.3 Ga
573;REINER3;Bowl-shaped;B - BC;3653917,033;231451,9395;31,3;62;3;5,699999809;0,4;0,091;0,008;0,9;14,64;0,49000001;on-swirl;3.3 Ga
598;REINER4;Bowl-shaped;B - BC;3648060,99;231868,6739;46;92;4;8,800000191;0,3;0,096;0,005;0,93;14,13;0,639999986;on-swirl;3.3 Ga
657;REINER2;Bowl-shaped;B - BC;3656109,29;229633,7625;140,1;280;10;25,79999924;0,3;0,092;0,003;0,93;14,99;0,300000012;on-swirl;3.3 Ga
659;REINER2;Bowl-shaped;B - BC;3656243,221;229299,1072;101,3;202;8;18,89999962;0,5;0,093;0,004;0,93;14,82;0,419999987;on-swirl;3.3 Ga
662;REINER2;Bowl-shaped;B - BC;3655417,579;229148,4967;132,2;264;11;23,20000076;0,5;0,088;0,004;0,92;13,08;0,270000011;on-swirl;3.3 Ga
854;REINER2;Bowl-shaped;B - BC;3659239,712;229755,8605;215,5;430;13;38,79999924;1,2;0,09;0,004;0,9;14,07;0,25;on-swirl;3.3 Ga
940;REINER3;Bowl-shaped;B - BC;3650931,206;227717,5787;129,4;258;6;22,39999962;0,4;0,086;0,002;0,95;13,61;0,200000003;on-swirl;3.3 Ga
964;REINER3;Bowl-shaped;B - BC;3651548,181;227672,7723;46,3;92;4;8,800000191;0,9;0,095;0,01;0,95;12,8;-0,029999999;on-swirl;3.3 Ga
992;REINER2;Bowl-shaped;B - BC;3658002,1;227541,0626;247;494;21;45,29999924;1,2;0,092;0,005;0,91;15,34;0,270000011;on-swirl;3.3 Ga
996;REINER5;Bowl-shaped;B - BC;3641207,25;241525,3365;112,5;224;16;21,70000076;0,8;0,097;0,008;0,91;15,46;0,170000002;on-swirl;3.3 Ga
1110;REINER2;Bowl-shaped;B - BC;3655369,092;225354,9371;65,8;131;10;11,80000019;0,6;0,09;0,008;0,91;12,59;0,189999998;on-swirl;3.3 Ga
1119;REINER2;Bowl-shaped;B - BC;3656802,848;226627,0887;34,6;69;4;6,199999809;0,3;0,09;0,007;0,91;12,82;0,449999988;on-swirl;3.3 Ga
1233;REINER2;Bowl-shaped;B - BC;3657786,404;226030,2584;39,1;78;3;7,5;0,2;0,095;0,005;0,9;14,32;0,639999986;on-swirl;3.3 Ga
1250;REINER2;Bowl-shaped;B - BC;3658852,715;225908,046;34;68;3;6;0,2;0,088;0,005;0,92;13,31;0,589999974;on-swirl;3.3 Ga
1258;REINER2;Bowl-shaped;B - BC;3658691,659;225099,997;29,9;59;4;5,099999905;0,4;0,085;0,009;0,93;12,06;0,270000011;on-swirl;3.3 Ga
1403;REINER7;Bowl-shaped;B - BC;3630975,424;235863,0631;114,6;229;11;19,29999924;0,6;0,084;0,005;0,95;14,59;0,49000001;on-swirl;3.3 Ga
1415;REINER3;Bowl-shaped;B - BC;3654055,401;225858,0995;93,3;186;6;15,89999962;0,8;0,085;0,005;0,91;12,54;0,340000004;on-swirl;3.3 Ga
1424;REINER3;Bowl-shaped;B - BC;3653077,845;227199,0364;74,6;149;9;12,69999981;1,5;0,085;0,011;0,91;10,78;0,129999995;on-swirl;3.3 Ga
1521;REINER2;Bowl-shaped;B - BC;3658775,973;223381,5017;20,4;40;2;4,099999905;0,2;0,1;0,008;0,9;19,55;0,779999971;on-swirl;3.3 Ga
1603;REINER7;Bowl-shaped;B - BC;3630279,332;233891,7963;178,9;357;20;30,29999924;0,8;0,085;0,005;0,91;14,71;0,540000021;on-swirl;3.3 Ga
1705;REINER4;Bowl-shaped;B - BC;3649020,528;223027,9813;167,9;335;25;29,89999962;0,4;0,089;0,007;0,9;13,21;0,540000021;on-swirl;3.3 Ga
1770;REINER7;Bowl-shaped;B - BC;3633261,492;234183,2546;292,4;584;27;57,5;0,6;0,098;0,005;0,91;16,7;0,550000012;on-swirl;3.3 Ga
1803;REINER2;Bowl-shaped;B - BC;3657375,829;222802,1785;164,2;328;29;27,60000038;0,7;0,084;0,008;0,91;12,7;0,219999999;on-swirl;3.3 Ga
1804;REINER2;Bowl-shaped;B - BC;3658228,385;221245,0826;100,2;200;7;19,79999924;0,3;0,099;0,004;0,95;18,11;0,550000012;on-swirl;3.3 Ga
1843;REINER4;Bowl-shaped;B - BC;3650391,116;224142,1861;63,6;127;8;11,89999962;0,4;0,093;0,006;0,93;13,73;0,389999986;on-swirl;3.3 Ga
1845;REINER4;Bowl-shaped;B - BC;3650471,807;222889,3925;52,3;104;4;9;0,4;0,086;0,005;0,9;14,91;0,319999993;on-swirl;3.3 Ga
1850;REINER2;Bowl-shaped;B - BC;3657135,366;221327,5474;139,7;279;26;25,79999924;0,9;0,092;0,009;0,91;13,82;0,090000004;on-swirl;3.3 Ga
1876;REINER2;Bowl-shaped;B - BC;3658273,389;222836,5495;26,9;53;3;4,599999905;0,2;0,085;0,007;0,9;14,02;0,389999986;on-swirl;3.3 Ga
1897;REINER7;Bowl-shaped;B - BC;3624990,914;226949,9784;150,2;300;18;25,89999962;0,7;0,086;0,006;0,91;15,2;0,430000007;on-swirl;3.3 Ga
1901;REINER3;Bowl-shaped;B - BC;3651371,36;223070,7049;320,6;641;33;61,90000153;0,9;0,097;0,005;0,94;14,4;0,300000012;on-swirl;3.3 Ga
1929;REINER4;Bowl-shaped;B - BC;3646921,505;222233,0994;161,3;322;11;27,5;0,6;0,085;0,003;0,9;13,07;0,469999999;on-swirl;3.3 Ga
1987;REINER4;Bowl-shaped;B - BC;3647344,017;221564,2878;22,2;44;3;4,300000191;0,2;0,096;0,007;0,91;14,68;0,689999998;on-swirl;3.3 Ga
1988;REINER4;Bowl-shaped;B - BC;3646835,713;220765,0045;21,9;43;3;4,099999905;0,2;0,094;0,009;0,91;16,18;0,779999971;on-swirl;3.3 Ga
2026;REINER2;Bowl-shaped;B - BC;3655417,923;220176,0749;50,3;100;6;8,800000191;0,8;0,088;0,009;0,92;12,55;0,059999999;on-swirl;3.3 Ga
2169;REINER2;Bowl-shaped;B - BC;3657276,386;220945,6672;27;54;3;4,599999905;0,3;0,085;0,007;0,9;12,51;0,189999998;on-swirl;3.3 Ga
2222;REINER2;Bowl-shaped;B - BC;3657686,66;219075,4441;35,3;70;3;6,900000095;0,5;0,098;0,009;0,9;13,51;0,029999999;on-swirl;3.3 Ga
2239;REINER7;Bowl-shaped;B - BC;3625268,128;223603,8446;133,9;267;10;23,79999924;0,7;0,089;0,004;0,92;15,06;0,519999981;on-swirl;3.3 Ga
2298;REINER2;Bowl-shaped;B - BC;3656403,661;218218,5262;124;247;9;23,89999962;0,9;0,097;0,005;0,92;14,93;0,230000004;on-swirl;3.3 Ga
2323;REINER7;Bowl-shaped;B - BC;3627427,388;223095,8472;125,1;250;17;21,20000076;0,7;0,085;0,007;0,92;13,78;0,379999995;on-swirl;3.3 Ga
2344;REINER6;Bowl-shaped;B - BC;3653663,586;226935,2197;182,4;364;11;36,29999924;0,6;0,1;0,003;0,93;16,62;0,519999981;on-swirl;3.3 Ga
2412;REINER3;Bowl-shaped;B - BC;3654541,459;220601,5547;59,8;119;5;11,89999962;0,6;0,099;0,007;0,92;13,65;0,349999994;on-swirl;3.3 Ga
2461;REINER6;Bowl-shaped;B - BC;3659323,46;230609,6762;201,4;402;20;36,79999924;0,8;0,091;0,005;0,91;15,42;0,389999986;on-swirl;3.3 Ga
2469;REINER3;Bowl-shaped;B - BC;3650671,667;217607,3623;79,4;158;9;15,5;0,7;0,098;0,007;0,9;13,64;0,039999999;on-swirl;3.3 Ga
2589;REINER7;Bowl-shaped;B - BC;3624764,134;216920,1695;311,1;622;31;57,70000076;0,9;0,093;0,005;0,9;16,47;0,540000021;on-swirl;3.3 Ga
2608;REINER3;Bowl-shaped;B - BC;3653958,588;218717,6192;73,2;146;7;12,39999962;1,1;0,085;0,008;0,92;12,7;0,140000001;on-swirl;3.3 Ga
2702;REINER7;Bowl-shaped;B - BC;3628988,277;215693,15;104,6;209;12;18,20000076;0,6;0,087;0,006;0,91;15,53;0,07;on-swirl;3.3 Ga
2796;REINER3;Bowl-shaped;B - BC;3654432,122;217487,2354;26,2;52;3;5,099999905;0,3;0,097;0,009;0,91;13,27;0,129999995;on-swirl;3.3 Ga
2818;REINER3;Bowl-shaped;B - BC;3650978,888;216034,7185;130,7;261;19;23,20000076;1,1;0,089;0,008;0,9;13,56;0,189999998;on-swirl;3.3 Ga
2822;REINER3;Bowl-shaped;B - BC;3650621,436;216535,8396;85,8;171;8;16,79999924;0,6;0,098;0,005;0,9;15,13;0,219999999;on-swirl;3.3 Ga
2985;REINER6;Bowl-shaped;B - BC;3657297,16;223475,4028;282;563;18;48;0,6;0,085;0,003;0,92;14,21;0,589999974;on-swirl;3.3 Ga
